controlled_path,inventory_record_id,permanent_document_id,document_id_status,enterprise_uid,package,version,lifecycle_status,supersession_status,operational_validity,archive_status,docx_present,pdf_present,pdf_physical_pages,page_number_format,chapter_labels,owner_position,schema_version,build_unit,docx_sha256,pdf_sha256
06-tbt-library/tbt-source-041-portable-heaters-staying-warm-and-safe-v3-0-draft.docx,tbt-source-041-portable-heaters-staying-warm-and-safe,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,be9f0f701c66e8b831d1299bbb1e9a9ae52e7e8d6440fcc32be0f2ce4cdce9f8,436410cea2c353da70b81cadcf87fedc6b7dd538ea6c6ef951cc6459c82199b9
06-tbt-library/tbt-source-042-safety-on-the-small-job-v3-0-draft.docx,tbt-source-042-safety-on-the-small-job,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,b12c44c57009e59709c672de8a479bb1b89d2c3be2fff985aff52733c47f01ac,6b6beb8ab3889bbcda9ce65a9860f9c314db90abf2f7aadcc2a67801d1b04649
06-tbt-library/tbt-source-043-safety-for-home-builders-v3-0-draft.docx,tbt-source-043-safety-for-home-builders,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,afab8f10301cffbd941709c357e2970172f3ea55cfe3116bb1cceea666efe9f5,188f232aa915b1dd7e2609233391ad9b6922471798a77a37ecb51731a759fab4
06-tbt-library/tbt-source-044-paints-finishes-and-coatings-v3-0-draft.docx,tbt-source-044-paints-finishes-and-coatings,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,3585b4baf54aa9d5ab6096342a4ea352430e286d6887897fdc0a05d6875d4810,e5b6f9e6ef531558caa48fd6f250974abd39fbebe29783d531356aae823cbebc
06-tbt-library/tbt-source-045-demolition-v3-0-draft.docx,tbt-source-045-demolition,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,37286cf6db66eece24445dbe4a49740e732aa3276e14bb76a6ca35b4ea2144f8,ba5491ba2fd383679c6b34362822933f092e5aced1dbe317be317878e51178da
06-tbt-library/tbt-source-046-demolition-dangers-v3-0-draft.docx,tbt-source-046-demolition-dangers,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,004e487a847f8067d5f49f7c9fb7ec3b27deb832ed8ec450075a224ff2e3cb98,bcb9cbfcf484a61b9b7277330ae6f0edcca129a37d4ef3303d0b9978575dbfef
06-tbt-library/tbt-source-047-welding-and-cutting-safety-v3-0-draft.docx,tbt-source-047-welding-and-cutting-safety,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,a28722249ce276bfba4ba89fcb5a9e01cc112542b5cbb7937e2c879867c512c2,65f0647f1e51a83db2dd23a0ee6dcd3c0c75dc9eb92821235d8aa3781d927fb5
06-tbt-library/tbt-source-048-concrete-v3-0-draft.docx,tbt-source-048-concrete,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,1a7b11210574aedcfdc2d9244409c1b16459ffd9905c41d62e059934c7af7a56,29497fc927ec757f442c834c792ba79443c118d81f6ae4b210cb73f8b15e6564
06-tbt-library/tbt-source-049-concrete-and-form-work-v3-0-draft.docx,tbt-source-049-concrete-and-form-work,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,e2335bcb4e2659b39181b1ab9db106096354aa9125133e99315838a8667701dc,2006fd59de746a1a194e8c3b199971189f350b4eabf3f83c706c0274ebedb1c6
06-tbt-library/tbt-source-050-roofing-v3-0-draft.docx,tbt-source-050-roofing,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,6e6ac61ac82e2a961c72abd2040e9ab628d012592a0e8ae7b06e459024efe0e5,28096c4fc2712d0e91080671f9964c6dc23ecc7418bb9a372d65cc7e13b552d5
06-tbt-library/tbt-source-051-roofing-safety-v3-0-draft.docx,tbt-source-051-roofing-safety,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,a5701cc2456f7635528eb59a71b2d5736c1fdfe151c0a5172346c14546f82c04,3076bced1426a152cdb3955f1db10426557cad4b9d4f1ec10c8a3ba3ce757549
06-tbt-library/tbt-source-052-motor-vehicles-and-your-safety-v3-0-draft.docx,tbt-source-052-motor-vehicles-and-your-safety,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,5a53a96f350a0f16e8f606498e39c7ab747e4755804b6ae07ab31bdcce347a83,d7276337bdb9e58cb79b7e03d41dcd12e8c2abcf56be42181cc6e07f4309fb54
06-tbt-library/tbt-source-053-defensive-driving-i-v3-0-draft.docx,tbt-source-053-defensive-driving-i,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,87912bc70b3848931a6061864f31d32773437bd8d5770c862e767955ffd8e13d,afb72f733c8d43464c6192ab2aabf9b39188678f1d2aee0a68056782502c1953
06-tbt-library/tbt-source-054-defensive-driving-ii-v3-0-draft.docx,tbt-source-054-defensive-driving-ii,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,d7efd17d7e38f61fe611318d1adbfb3e9168e603971b82fd024fc67a9afc5fe3,1f6ef49621341a52770b9ee6fca5fbff99feab1215d07fb55e14592123464f2f
06-tbt-library/tbt-source-055-road-construction-ahead-v3-0-draft.docx,tbt-source-055-road-construction-ahead,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,d80772bfd2bd8bd05f4bcec1a0b3cb636e7005748d4dac6e2e0c977179c333a6,1107e7f8e99f9d2a3ec4ecceb2596bba0a544fd70e1a1404346852ee4618fde3
06-tbt-library/tbt-source-056-work-zone-safety-i-v3-0-draft.docx,tbt-source-056-work-zone-safety-i,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,3bb2711f464e0dc3d7d1e2c8330de496563153d6dd9216b1178cc1cc48b51e46,a30cad480704351d127e9b6307f03794e58e6037af5f067d95c85d52c4aa013d
06-tbt-library/tbt-source-057-work-zone-safety-ii-v3-0-draft.docx,tbt-source-057-work-zone-safety-ii,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,df8df74d0bc66cb480e8152a58b44406f8560a1f2276c3107a4125faf849f0f0,fec69d3a57ce70e78a8ab4d8cddcef12c4242b496046e249479d077198b74210
06-tbt-library/tbt-source-058-heavy-equipment-v3-0-draft.docx,tbt-source-058-heavy-equipment,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,8a3bce5cfba62bf2a9cfee5f00255f73a81ae7b345349e4fc50bcaf5b7297d45,a14d731c5cf7332bebab3943fb4ae01d807bfd7180933f88176eacdb3be59790
06-tbt-library/tbt-source-059-equipment-dangers-v3-0-draft.docx,tbt-source-059-equipment-dangers,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,0ac952156fd7971bd2febc4b2e53cac6fd042d14158d877d41dc27331d9b20ad,608e5a2bfac9e7c4e1e3863f300177ffbc5f8ad92f321f778a729ffc79f0557f
06-tbt-library/tbt-source-060-construction-forklifts-v3-0-draft.docx,tbt-source-060-construction-forklifts,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,c6f3f0b5994dc03816a764a4c6089c5a1c68eace2ba9d8bd20d6806cd448c648,3ede1d2cd9b7a1b388550b2d2f5c87cf411f7dc95ecf688f5e2d33bb44b16b0c
06-tbt-library/tbt-source-061-excavation-safety-can-you-dig-it-v3-0-draft.docx,tbt-source-061-excavation-safety-can-you-dig-it,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,e377cde722f6bc539b43d6ceec9dc4388245f18becaebb47e4b9db05b6960105,16cf55de289c87e4c930c5cd0ae53755cf6a9d564ec036a98e6c6a2cba663426
06-tbt-library/tbt-source-062-utility-hazards-underground-and-overhead-v3-0-draft.docx,tbt-source-062-utility-hazards-underground-and-overhead,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,82da2319c86c857525d7d24893269a62cf599f4b9f977b45ab6152852dc86387,355cd1da9752fe6c8f49f81d5b47bb592343534a217496bc329ce90e8b1f8b2e
06-tbt-library/tbt-source-063-underground-utilities-v3-0-draft.docx,tbt-source-063-underground-utilities,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,fb5f868bd3da8b6b9423617107d711d90c7f41d49d2d4b46167895e58847cd0e,afc3505e0263544cd58da39a7534ead03a1c9c897eaf927fd0a9b76cf6ad7d8c
06-tbt-library/tbt-source-064-first-aid-v3-0-draft.docx,tbt-source-064-first-aid,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,fc2aef6ff65c0bb2ba756ceaf25410408771165150f1e94d578a7cc45235f2a9,3283a35c83ccb6f72a22a65b815027e57d997b5af12d0f4d8ff1b11fddb3b92f
06-tbt-library/tbt-source-065-first-aid-kits-v3-0-draft.docx,tbt-source-065-first-aid-kits,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,6d33a8b229ed4f2c7998b068eaa0845d02cbe74b51dbb372a623abd2302d8156,924c637a23b9d0326c19eda96243835a7c4108a51ab462cec885b4e8e6bdfa03
06-tbt-library/tbt-source-066-first-aid-for-eye-injuries-v3-0-draft.docx,tbt-source-066-first-aid-for-eye-injuries,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,997a2271a64fa4d496424d12c6e7f05440b09791b41510f37933af5bc2601b35,699d522c04a8a0ff37370c28fbc66beca0ab29a3c5db7c7147bd376344b495ed
06-tbt-library/tbt-source-067-preventing-cuts-it-s-all-in-your-hands-v3-0-draft.docx,tbt-source-067-preventing-cuts-it-s-all-in-your-hands,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,8dfcdd6cef79ab117c537983a5d07d0b9880fa084746f5aec312e74788f1a16f,1dc8f948818e9201bc697707989574b5237ccc5f920ccd8a27828ea77bd91031
06-tbt-library/tbt-source-068-it-s-just-a-little-cut-v3-0-draft.docx,tbt-source-068-it-s-just-a-little-cut,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,0e89fb0f7ed3aada7d0d4050efdc6d11ba1307858c11aeea12eb73b3e7a9a9c0,505abd7fe7785a487cf35f858eddb3af04e3b38f6c7f4460a601fee8e4ff0cb8
06-tbt-library/tbt-source-069-what-to-do-when-someone-is-injured-v3-0-draft.docx,tbt-source-069-what-to-do-when-someone-is-injured,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,a990e827a3db89dacf4fa82f980cd26c15c4ae760320bccdc60964c37cf66eca,cdb0aa067485e5a43570056d8fa3a6f743669574d5b956843a02d73a281414e8
06-tbt-library/tbt-source-070-bloodborne-pathogens-v3-0-draft.docx,tbt-source-070-bloodborne-pathogens,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,6edda3649008f647a3844147af6343fe398b9d1f794e38d76aa73a1fe4a6ee73,d718057e55b3116c62f23f7d884ba5994b5041d19d8530e08df153500ce28aac
06-tbt-library/tbt-source-071-burns-i-v3-0-draft.docx,tbt-source-071-burns-i,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,d37047e940c6a553fafc72eb8c7cb6e4e1f986ae700d3b970da357fd625ba2ee,355b282e4cef72c90897afcd8bcae32f2d6c716803875b8150e08ab62c048f5b
06-tbt-library/tbt-source-072-burns-ii-v3-0-draft.docx,tbt-source-072-burns-ii,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,2736daaf8006f2b2e3086e68e318f981d046199bc17163b67c93418dd2ca3062,a49c9b6b2a14dd52402058d798be8d4bb6b30c922362f9e8852edd2e4aba3785
06-tbt-library/tbt-source-073-prompt-care-can-prevent-infection-v3-0-draft.docx,tbt-source-073-prompt-care-can-prevent-infection,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,05f919f338fc283c53995e9bad7b6988aa01165bc4dbda5c9a7bdec422d4814e,d41031710dddc32f16dfc358a15d54d18a97d999418c8fa8524eceb7b453a3bd
06-tbt-library/tbt-source-074-plan-safety-into-your-day-v3-0-draft.docx,tbt-source-074-plan-safety-into-your-day,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,5f53e05249bdf4e45cca4d163e464471eb2dd4d20676fe39d75683b84c547f85,41923404e17647d0104f8dd280e171fa0cb077e85edf2c80778964d3f73dccaf
06-tbt-library/tbt-source-075-housekeeping-i-v3-0-draft.docx,tbt-source-075-housekeeping-i,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,8ee8b4a02d5aec4e41bb570d460a3d1b3c50343e96db1215ec9a5c44266640d2,a33ab1e8ffe2f704d15aa0abd92cd07cce24587317408e24bb1e86faf116f62a
06-tbt-library/tbt-source-076-housekeeping-ii-v3-0-draft.docx,tbt-source-076-housekeeping-ii,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,0547f31bd1a84d704eeac6c17c9dde1a507e7b57f964b26b554fd18d9e56d278,11376dbe6294a9f1d293c2c97ac33d9933fb28e2a9fef9f0875186adeda1ef37
06-tbt-library/tbt-source-077-accident-investigation-v3-0-draft.docx,tbt-source-077-accident-investigation,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,d197661a7a5dd635f2f6312163b8def6fc94610b2b74fa6a99814c896490cbf5,d0be8f347d7c0a3e36a9b732ae9c3804fb0f25b813a05c9a5511d919f23d60f4
06-tbt-library/tbt-source-078-a-safe-state-of-mind-v3-0-draft.docx,tbt-source-078-a-safe-state-of-mind,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,52f93d97e2701881289005365690166eed0c4e41b0b0673f8f0796d4f217de6f,e06f99a7e3bac8bb572a59726f078fedb012396836aec0779abc3ebba2face9e
06-tbt-library/tbt-source-079-save-attitudes-save-lives-v3-0-draft.docx,tbt-source-079-save-attitudes-save-lives,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,19aa9b16e529ead1f874677db6e1b99524732277128f6671645f9e0a54f8d25f,bed476162b629742e827f039d0c53e57d4b702a9aab4b819495cdabae217d4e9
06-tbt-library/tbt-source-080-supervisor-for-the-day-v3-0-draft.docx,tbt-source-080-supervisor-for-the-day,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,5657807df45b03bed3be9cd1d5284bcdaf51acdc40dd6d6b40a75f57c8b64df6,baccf2563ee3ef0af7d1ed669643eb9d71683fb169735797bdea4c138bea20b0
06-tbt-library/tbt-source-081-your-safety-attitude-v3-0-draft.docx,tbt-source-081-your-safety-attitude,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,89e0db9d92c228b7f7f6e0c89422430b958d098d873fa8199333847caa803379,b1f1c971853b0bdf5a39c8afa4c3a59d67f74aff5af40ab2f473a6faa29e5355
06-tbt-library/tbt-source-082-first-day-on-the-job-i-v3-0-draft.docx,tbt-source-082-first-day-on-the-job-i,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,0c64770ba5bd56592fc3071cd5d927108cd5893ddf8ae52b5fd1fbaccb0b31ea,e647a8e2813f0e0772a364e8bf1c4ad1baa390bed2331a22fab2560790128ade
06-tbt-library/tbt-source-083-first-day-on-the-job-ii-v3-0-draft.docx,tbt-source-083-first-day-on-the-job-ii,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,2c304b7ac222c3729985a9d94276e135560d06d3ab2acdf90cba2eba4e1dbb1e,c76f3b028908dc3de8a9ae5485e8366d298206866247d61a4d255157bdeb9dd9
06-tbt-library/tbt-source-084-harassment-and-discrimination-v3-0-draft.docx,tbt-source-084-harassment-and-discrimination,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,39dd2bf36be6d33c53495c9b4eeeb59589e09219814763fdb61b3acb6a09f403,7aec8c4f6ce49ae63b09105783202967c76d738f264e95ca5963a049be0bc010
06-tbt-library/tbt-source-085-bad-habits-and-how-to-change-them-v3-0-draft.docx,tbt-source-085-bad-habits-and-how-to-change-them,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,f0c7023c0f5a65632753cd5f685a410ccacb5674cd2a4a5845d673259d89f4d7,a6fa1d299aec89036988d5190191ac78be8fb1bab385e03cc02ffa98aad290b6
06-tbt-library/tbt-source-086-unsafe-acts-v3-0-draft.docx,tbt-source-086-unsafe-acts,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,acfdd9f0edf8a108599285a4e39a418d8e4787667f0481bf02fb135870446145,8254fc6b4a2e2d24e60595edf6e4fbe8977af798ee6b70e40fb37e17877a45f5
06-tbt-library/tbt-source-087-horseplay-v3-0-draft.docx,tbt-source-087-horseplay,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,81f368cab922d5ae0c526579333b276acd0031449c36f8180e723d2111d259c2,bb703d207db9f25163c8e615dce0a1482236b110adcaa384f1e8b53bb9719c8e
06-tbt-library/tbt-source-088-practical-jokes-games-and-contests-v3-0-draft.docx,tbt-source-088-practical-jokes-games-and-contests,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,6ea4f0497123432ef015bb87a6a1f6f0d1d9406747e7cab3e4346c69f68f1c4a,cca18b219dbfc0f38e1d3d876421348601d90f189f481070eaf9cbd743bd2a77
06-tbt-library/tbt-source-089-stress-management-v3-0-draft.docx,tbt-source-089-stress-management,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,dd06c0f02c02ddbca8da4a29fb7d545caa5ce8ea6cc8cefffe608ea6a8667e31,2c0cff77a9b9166f4f5a5deff45dce0570e4534097d7d317bc796863964834d9
06-tbt-library/tbt-source-090-partners-in-safety-your-coworkers-and-you-v3-0-draft.docx,tbt-source-090-partners-in-safety-your-coworkers-and-you,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,4f9f50538a8f6e47655613bb0e7e0978aafcebdaaeec44b3e34c9ef36e8ca0ce,58f78ddcca7d52075aded2eced6a3479707677aeefb8f3af7741582e451d39c7
06-tbt-library/tbt-source-091-msds-i-v3-0-draft.docx,tbt-source-091-msds-i,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,0d044a69c61fc8b5a415f20fb723d875962af54ad8bad5575fdbd6bf7c1bb2e2,87601de5eb5b44a4121789eae5bb4fdc68badc1f83130cdd145bdfb7e65a9ca0
06-tbt-library/tbt-source-092-msds-ii-v3-0-draft.docx,tbt-source-092-msds-ii,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,fc6237da51460caf5c91f89804bf671f3622fb5985b476f1dde96e21d382d893,90d5c255a75b7d5db7510af14acf44815cea61522d6aa53955c55a20ad5a99b1
06-tbt-library/tbt-source-093-hazardous-materials-v3-0-draft.docx,tbt-source-093-hazardous-materials,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,e31b186c92c7d2b4379dd2cbe75203fd98d2a5daa075beaf42b7bc33f91452c9,9018cc4cbb5e3d2b155416c6dbeb4600ccd937b97d72ed5350d6b3be27efa15f
06-tbt-library/tbt-source-094-electrical-safety-i-v3-0-draft.docx,tbt-source-094-electrical-safety-i,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,ee0919f8c0dec00f98ebc8d4e6b3b2ba5f4e50f3ced863d76e987de1f393f208,bb4f07004015ac525bd59053058b3a338ccc4ed0c9ee63fc488db14fa5346535
06-tbt-library/tbt-source-095-electrical-safety-ii-v3-0-draft.docx,tbt-source-095-electrical-safety-ii,,MANAGEMENT_REVIEW,,06-tbt-library,3.0,DRAFT,NOT_SUPERSEDED,NOT_APPLICABLE,ACTIVE,YES,YES,2,Page X of Y,TBT,Safety Department,2.2-development,Build Manifest controlled,ccc61844c9751c6a7633de61e0ef36ee641aa7737ff48a6c03028926e2e7ec00,98c1f231f0fee504e048facfd90a041fdd52df413fed7cde48e55e731a5cd33e
